inventory_id,record_type,screen,route,component,user_action,api_endpoint,method,server_action,service,ros_component,agent,llm_provider,db_model,external_provider,auth_required,rbac_required,tenant_check,idempotency,mock_present,error_handling,persistence,test_file,status,severity,evidence,file,line,notes
ACT-01150,user_action,/onboarding/personal-details,/onboarding/personal-details,src/app/onboarding/personal-details/page.tsx,onBlur handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/personal-details/page.tsx:223 — onBlur handler,src/app/onboarding/personal-details/page.tsx,223,No nearby API call detected; verify whether UI-only is intentional.
ACT-01151,user_action,/onboarding/personal-details,/onboarding/personal-details,src/app/onboarding/personal-details/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/personal-details/page.tsx:236 — onChange handler,src/app/onboarding/personal-details/page.tsx,236,No nearby API call detected; verify whether UI-only is intentional.
ACT-01152,user_action,/onboarding/personal-details,/onboarding/personal-details,src/app/onboarding/personal-details/page.tsx,onBlur handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/personal-details/page.tsx:246 — onBlur handler,src/app/onboarding/personal-details/page.tsx,246,No nearby API call detected; verify whether UI-only is intentional.
ACT-01153,user_action,/onboarding/personal-details,/onboarding/personal-details,src/app/onboarding/personal-details/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/personal-details/page.tsx:259 — onChange handler,src/app/onboarding/personal-details/page.tsx,259,No nearby API call detected; verify whether UI-only is intentional.
ACT-01154,user_action,/onboarding/personal-details,/onboarding/personal-details,src/app/onboarding/personal-details/page.tsx,onBlur handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/personal-details/page.tsx:269 — onBlur handler,src/app/onboarding/personal-details/page.tsx,269,No nearby API call detected; verify whether UI-only is intentional.
CALL-01155,frontend_api_call,/onboarding/personal-details,/onboarding/personal-details,src/app/onboarding/personal-details/page.tsx,fetch GET /api/candidate/profile,/api/candidate/profile,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/personal-details/page.tsx:23 — frontend call GET /api/candidate/profile,src/app/onboarding/personal-details/page.tsx,23,Must reconcile against an API endpoint row.
CALL-01156,frontend_api_call,/onboarding/personal-details,/onboarding/personal-details,src/app/onboarding/personal-details/page.tsx,fetch PUT /api/candidate/profile,/api/candidate/profile,PUT,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/personal-details/page.tsx:44 — frontend call PUT /api/candidate/profile,src/app/onboarding/personal-details/page.tsx,44,Must reconcile against an API endpoint row.
SCR-01157,screen,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,Screen render,,,,,,,Google Gemini,,Google Gemini,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:1 — screen route /onboarding/preferences,src/app/onboarding/preferences/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01158,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,undefined handler,/api/candidate/profile,see endpoint row,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:86 — undefined handler,src/app/onboarding/preferences/page.tsx,86,Static nearby fetch association; verify exact handler path.
ACT-01159,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,undefined handler,,,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:92 — undefined handler,src/app/onboarding/preferences/page.tsx,92,No nearby API call detected; verify whether UI-only is intentional.
ACT-01160,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onSubmit handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:194 — onSubmit handler,src/app/onboarding/preferences/page.tsx,194,No nearby API call detected; verify whether UI-only is intentional.
ACT-01161,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:198 — onChange handler,src/app/onboarding/preferences/page.tsx,198,No nearby API call detected; verify whether UI-only is intentional.
ACT-01162,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onBlur handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:209 — onBlur handler,src/app/onboarding/preferences/page.tsx,209,No nearby API call detected; verify whether UI-only is intentional.
ACT-01163,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:239 — onClick handler,src/app/onboarding/preferences/page.tsx,239,No nearby API call detected; verify whether UI-only is intentional.
ACT-01164,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onSubmit handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:256 — onSubmit handler,src/app/onboarding/preferences/page.tsx,256,No nearby API call detected; verify whether UI-only is intentional.
ACT-01165,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:260 — onChange handler,src/app/onboarding/preferences/page.tsx,260,No nearby API call detected; verify whether UI-only is intentional.
ACT-01166,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onBlur handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:271 — onBlur handler,src/app/onboarding/preferences/page.tsx,271,No nearby API call detected; verify whether UI-only is intentional.
ACT-01167,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:300 — onClick handler,src/app/onboarding/preferences/page.tsx,300,No nearby API call detected; verify whether UI-only is intentional.
ACT-01168,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:323 — onClick handler,src/app/onboarding/preferences/page.tsx,323,No nearby API call detected; verify whether UI-only is intentional.
ACT-01169,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:347 — onChange handler,src/app/onboarding/preferences/page.tsx,347,No nearby API call detected; verify whether UI-only is intentional.
ACT-01170,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:351 — onChange handler,src/app/onboarding/preferences/page.tsx,351,No nearby API call detected; verify whether UI-only is intentional.
ACT-01171,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:355 — onChange handler,src/app/onboarding/preferences/page.tsx,355,No nearby API call detected; verify whether UI-only is intentional.
ACT-01172,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:360 — onChange handler,src/app/onboarding/preferences/page.tsx,360,No nearby API call detected; verify whether UI-only is intentional.
ACT-01173,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:361 — onChange handler,src/app/onboarding/preferences/page.tsx,361,No nearby API call detected; verify whether UI-only is intentional.
ACT-01174,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:386 — onClick handler,src/app/onboarding/preferences/page.tsx,386,No nearby API call detected; verify whether UI-only is intentional.
ACT-01175,user_action,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:393 — onClick handler,src/app/onboarding/preferences/page.tsx,393,No nearby API call detected; verify whether UI-only is intentional.
CALL-01176,frontend_api_call,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,fetch GET /api/candidate/profile,/api/candidate/profile,GET,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:27 — frontend call GET /api/candidate/profile,src/app/onboarding/preferences/page.tsx,27,Must reconcile against an API endpoint row.
CALL-01177,frontend_api_call,/onboarding/preferences,/onboarding/preferences,src/app/onboarding/preferences/page.tsx,fetch PUT /api/candidate/profile,/api/candidate/profile,PUT,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/preferences/page.tsx:76 — frontend call PUT /api/candidate/profile,src/app/onboarding/preferences/page.tsx,76,Must reconcile against an API endpoint row.
SCR-01178,screen,/onboarding/readiness-report,/onboarding/readiness-report,src/app/onboarding/readiness-report/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/onboarding/readiness-report/page.tsx:1 — screen route /onboarding/readiness-report,src/app/onboarding/readiness-report/page.tsx,1,No interactive handler detected by static scan.
SCR-01179,screen,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,Screen render,,,,,,,Google Gemini,,Google Gemini,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:1 — screen route /onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01180,user_action,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,undefined handler,,,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:109 — undefined handler,src/app/onboarding/resume-upload/page.tsx,109,No nearby API call detected; verify whether UI-only is intentional.
ACT-01181,user_action,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,undefined handler,,,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:115 — undefined handler,src/app/onboarding/resume-upload/page.tsx,115,No nearby API call detected; verify whether UI-only is intentional.
ACT-01182,user_action,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:222 — onChange handler,src/app/onboarding/resume-upload/page.tsx,222,No nearby API call detected; verify whether UI-only is intentional.
ACT-01183,user_action,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:328 — onClick handler,src/app/onboarding/resume-upload/page.tsx,328,No nearby API call detected; verify whether UI-only is intentional.
ACT-01184,user_action,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:335 — onClick handler,src/app/onboarding/resume-upload/page.tsx,335,No nearby API call detected; verify whether UI-only is intentional.
CALL-01185,frontend_api_call,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,fetch POST /api/upload,/api/upload,POST,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:40 — frontend call POST /api/upload,src/app/onboarding/resume-upload/page.tsx,40,Must reconcile against an API endpoint row.
CALL-01186,frontend_api_call,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,fetch POST /api/agents/dispatch,/api/agents/dispatch,POST,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:52 — frontend call POST /api/agents/dispatch,src/app/onboarding/resume-upload/page.tsx,52,Must reconcile against an API endpoint row.
CALL-01187,frontend_api_call,/onboarding/resume-upload,/onboarding/resume-upload,src/app/onboarding/resume-upload/page.tsx,fetch PUT /api/candidate/profile,/api/candidate/profile,PUT,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/resume-upload/page.tsx:84 — frontend call PUT /api/candidate/profile,src/app/onboarding/resume-upload/page.tsx,84,Must reconcile against an API endpoint row.
SCR-01188,screen,/onboarding/reward,/onboarding/reward,src/app/onboarding/reward/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/onboarding/reward/page.tsx:1 — screen route /onboarding/reward,src/app/onboarding/reward/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01189,user_action,/onboarding/reward,/onboarding/reward,src/app/onboarding/reward/page.tsx,undefined handler,,,,,,,,,,yes,yes,unknown,unknown,true,false,unknown,,RED,HIGH,src/app/onboarding/reward/page.tsx:11 — undefined handler,src/app/onboarding/reward/page.tsx,11,No nearby API call detected; verify whether UI-only is intentional.
SCR-01190,screen,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,Screen render,,,,@/lib/skill-master,,,,,,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:1 — screen route /onboarding/role-select,src/app/onboarding/role-select/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01191,user_action,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:58 — undefined handler,src/app/onboarding/role-select/page.tsx,58,No nearby API call detected; verify whether UI-only is intentional.
ACT-01192,user_action,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:88 — onClick handler,src/app/onboarding/role-select/page.tsx,88,No nearby API call detected; verify whether UI-only is intentional.
ACT-01193,user_action,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:114 — onChange handler,src/app/onboarding/role-select/page.tsx,114,No nearby API call detected; verify whether UI-only is intentional.
ACT-01194,user_action,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:126 — onClick handler,src/app/onboarding/role-select/page.tsx,126,No nearby API call detected; verify whether UI-only is intentional.
ACT-01195,user_action,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:145 — onClick handler,src/app/onboarding/role-select/page.tsx,145,No nearby API call detected; verify whether UI-only is intentional.
CALL-01196,frontend_api_call,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,fetch GET /api/skill-master?type=roles&q=${encodeURIComponent(targetRole)},/api/skill-master?type=roles&q=${encodeURIComponent(targetRole)},GET,,@/lib/skill-master,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:37 — frontend call GET /api/skill-master?type=roles&q=${encodeURIComponent(targetRole)},src/app/onboarding/role-select/page.tsx,37,Must reconcile against an API endpoint row.
CALL-01197,frontend_api_call,/onboarding/role-select,/onboarding/role-select,src/app/onboarding/role-select/page.tsx,fetch PUT /api/candidate/profile,/api/candidate/profile,PUT,,@/lib/skill-master,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/role-select/page.tsx:52 — frontend call PUT /api/candidate/profile,src/app/onboarding/role-select/page.tsx,52,Must reconcile against an API endpoint row.
SCR-01198,screen,/onboarding/skills,/onboarding/skills,src/app/onboarding/skills/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/onboarding/skills/page.tsx:1 — screen route /onboarding/skills,src/app/onboarding/skills/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01199,user_action,/onboarding/skills,/onboarding/skills,src/app/onboarding/skills/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/skills/page.tsx:40 — undefined handler,src/app/onboarding/skills/page.tsx,40,No nearby API call detected; verify whether UI-only is intentional.
ACT-01200,user_action,/onboarding/skills,/onboarding/skills,src/app/onboarding/skills/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/skills/page.tsx:80 — onClick handler,src/app/onboarding/skills/page.tsx,80,No nearby API call detected; verify whether UI-only is intentional.
ACT-01201,user_action,/onboarding/skills,/onboarding/skills,src/app/onboarding/skills/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/skills/page.tsx:81 — onClick handler,src/app/onboarding/skills/page.tsx,81,No nearby API call detected; verify whether UI-only is intentional.
CALL-01202,frontend_api_call,/onboarding/skills,/onboarding/skills,src/app/onboarding/skills/page.tsx,fetch PUT /api/candidate/profile,/api/candidate/profile,PUT,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/skills/page.tsx:34 — frontend call PUT /api/candidate/profile,src/app/onboarding/skills/page.tsx,34,Must reconcile against an API endpoint row.
SCR-01203,screen,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,Screen render,,,,,,,Google Gemini,,Google Gemini,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:1 — screen route /onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01204,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,undefined handler,,,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:156 — undefined handler,src/app/onboarding/video-resume/page.tsx,156,No nearby API call detected; verify whether UI-only is intentional.
ACT-01205,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,undefined handler,,,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:162 — undefined handler,src/app/onboarding/video-resume/page.tsx,162,No nearby API call detected; verify whether UI-only is intentional.
ACT-01206,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:290 — onClick handler,src/app/onboarding/video-resume/page.tsx,290,No nearby API call detected; verify whether UI-only is intentional.
ACT-01207,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:301 — onClick handler,src/app/onboarding/video-resume/page.tsx,301,No nearby API call detected; verify whether UI-only is intentional.
ACT-01208,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:307 — onChange handler,src/app/onboarding/video-resume/page.tsx,307,No nearby API call detected; verify whether UI-only is intentional.
ACT-01209,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:320 — onClick handler,src/app/onboarding/video-resume/page.tsx,320,No nearby API call detected; verify whether UI-only is intentional.
ACT-01210,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:340 — onClick handler,src/app/onboarding/video-resume/page.tsx,340,No nearby API call detected; verify whether UI-only is intentional.
ACT-01211,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:351 — onClick handler,src/app/onboarding/video-resume/page.tsx,351,No nearby API call detected; verify whether UI-only is intentional.
ACT-01212,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:435 — onClick handler,src/app/onboarding/video-resume/page.tsx,435,No nearby API call detected; verify whether UI-only is intentional.
ACT-01213,user_action,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:447 — onClick handler,src/app/onboarding/video-resume/page.tsx,447,No nearby API call detected; verify whether UI-only is intentional.
CALL-01214,frontend_api_call,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,fetch POST /api/upload,/api/upload,POST,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:129 — frontend call POST /api/upload,src/app/onboarding/video-resume/page.tsx,129,Must reconcile against an API endpoint row.
CALL-01215,frontend_api_call,/onboarding/video-resume,/onboarding/video-resume,src/app/onboarding/video-resume/page.tsx,fetch POST /api/candidate/video-resume,/api/candidate/video-resume,POST,,,,,Google Gemini,,Google Gemini,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/onboarding/video-resume/page.tsx:134 — frontend call POST /api/candidate/video-resume,src/app/onboarding/video-resume/page.tsx,134,Must reconcile against an API endpoint row.
SCR-01216,screen,/onboarding/welcome,/onboarding/welcome,src/app/onboarding/welcome/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/onboarding/welcome/page.tsx:1 — screen route /onboarding/welcome,src/app/onboarding/welcome/page.tsx,1,No interactive handler detected by static scan.
SCR-01217,screen,/otp,/otp,src/app/otp/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/otp/page.tsx:1 — screen route /otp,src/app/otp/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01218,user_action,/otp,/otp,src/app/otp/page.tsx,undefined handler,/api/auth/forgot-password,see endpoint row,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/otp/page.tsx:73 — undefined handler,src/app/otp/page.tsx,73,Static nearby fetch association; verify exact handler path.
ACT-01219,user_action,/otp,/otp,src/app/otp/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/otp/page.tsx:280 — onChange handler,src/app/otp/page.tsx,280,No nearby API call detected; verify whether UI-only is intentional.
ACT-01220,user_action,/otp,/otp,src/app/otp/page.tsx,onKeyDown handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/otp/page.tsx:281 — onKeyDown handler,src/app/otp/page.tsx,281,No nearby API call detected; verify whether UI-only is intentional.
ACT-01221,user_action,/otp,/otp,src/app/otp/page.tsx,onBlur handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/otp/page.tsx:292 — onBlur handler,src/app/otp/page.tsx,292,No nearby API call detected; verify whether UI-only is intentional.
ACT-01222,user_action,/otp,/otp,src/app/otp/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/otp/page.tsx:303 — onClick handler,src/app/otp/page.tsx,303,No nearby API call detected; verify whether UI-only is intentional.
ACT-01223,user_action,/otp,/otp,src/app/otp/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/otp/page.tsx:331 — onClick handler,src/app/otp/page.tsx,331,No nearby API call detected; verify whether UI-only is intentional.
CALL-01224,frontend_api_call,/otp,/otp,src/app/otp/page.tsx,fetch POST /api/auth/verify-otp,/api/auth/verify-otp,POST,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/otp/page.tsx:55 — frontend call POST /api/auth/verify-otp,src/app/otp/page.tsx,55,Must reconcile against an API endpoint row.
CALL-01225,frontend_api_call,/otp,/otp,src/app/otp/page.tsx,fetch POST /api/auth/forgot-password,/api/auth/forgot-password,POST,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/otp/page.tsx:83 — frontend call POST /api/auth/forgot-password,src/app/otp/page.tsx,83,Must reconcile against an API endpoint row.
SCR-01226,screen,/page,/page,src/app/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/page.tsx:1 — screen route /page,src/app/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01227,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:27 — onClick handler,src/app/page.tsx,27,No nearby API call detected; verify whether UI-only is intentional.
